epoch,loss,val_loss
0,1.2174034341697209,1.2492774370350415
1,0.6095775377800803,0.5687599977171873
2,0.5098684413110479,0.8578825249702116
3,0.46390150553580317,0.5792662771300802
4,0.48389689247054984,0.6382891994111145
5,0.2394223609273706,0.5510749659159139
6,0.2616002426608751,0.5135817872831905
7,0.2588469081501187,0.4634581101126969
8,0.30782824093190436,0.6449649388654323
9,0.39212912245679166,0.5610018608313573
10,0.21200011275515718,0.8448130867526501
11,0.1751829456423762,0.5665712638587184
12,0.14275590456893222,0.5557586714755036
13,0.11223111104960484,0.5578787998779665
14,0.1576443660998644,0.6500474795392608
15,0.2866373278050985,1.680271937877317
16,1.2343375831094214,0.953235802205303
17,1.0618493125614479,0.9603527770200863
18,0.7399794243506058,1.274776488306779
19,0.3048061054518907,0.6297353241663379
20,0.13584056835775174,0.5158527441369959
21,0.09092253649579735,0.6167357636827834
22,0.13397003283200443,0.6145505655108939
23,0.7583721680330392,0.9865065124593203
24,0.26093939005005434,0.6633717476897225
25,0.15556872857588858,0.5363896286374406
26,0.17883198191835123,0.6841548010235345
27,0.09701706990589787,0.6256488345775612
28,0.18637538031058634,0.8541651365267632
29,0.26642733520924666,0.9013180473607175
30,0.17793722809823997,0.5340253475337301
31,0.19476932751745316,0.6975292018319987
32,0.52832671098734,1.1648956902230843
33,0.15464304202864707,0.7341574052248527
34,0.051827169143192145,0.6460837891702599
35,0.03375953330970212,0.6497097942754154
36,0.01899779724919761,0.6806381774087779
37,0.01656255230479433,0.6472322685655819
38,0.2566338119272846,0.7607556843917959
39,0.15932626787891332,1.472193390979797
40,0.1384822822679976,0.7960247982151901
41,0.05879662772986386,0.8392518650315985
42,0.09383154222669646,1.050228591371752
43,0.0886928671198912,0.788057788284024
44,0.0596969224255442,0.7591687116677626
45,0.01269989826252052,0.757107076836349
46,0.011567448864932588,0.8004262909069185
47,0.05248441590374261,0.82227553266301
48,0.009048869999878084,0.8438856014392421
49,0.03746115688075389,0.7782354202899563
50,0.07190969950456372,0.8340582085531677
51,0.05256997059081163,0.7624167881617204
52,0.06986804384996696,0.9290061128691216
53,0.03514990908237485,0.6578979143707813
54,0.01099876111001693,0.8053521898492605
55,0.026337428506339845,0.6686126632108265
56,0.01732483262571949,0.7461201372008205
57,0.007854860272811154,0.7196371911028754
58,0.005791830796159626,0.7180767957647213
59,0.025002990220999975,0.9956257766041952
60,0.09611036883186314,1.3551003771651347
61,0.24862505724860898,1.209502805890869
62,0.06036476710426447,0.8977130039129406
63,0.017700791477432032,0.7635289096381056
64,0.011400221658516979,0.8708822158359792
65,0.0993813403638188,0.984727270146714
66,0.06301150550543426,0.8129696462018257
67,0.013786456491259522,0.9162216390556025
68,0.0038592348302546628,0.844871777738113
69,0.002805095299300249,0.8298548913064937
70,0.0011792435788297929,0.8402304111956324
71,0.0023330103769798522,0.8851566527685728
72,0.024150593242487486,1.2732200916573595
73,0.14409445335329146,1.0667202462937502
74,0.3444913181631651,0.9541371202566425
75,0.19435726638560819,1.0885784810739039
76,0.15935376386586497,0.9875275308614054
77,0.34402173058729013,2.0984963804860794
78,0.37976812813942457,0.952084247260694
79,0.33129002481845804,1.6082172940272979
80,0.31767337037800686,1.4268596279083956
81,0.5620848186615831,1.2743086628969624
82,0.4541075798425225,2.1413139414223994
83,0.3802306321337881,2.676335354158773
84,0.6168920988435923,1.7760898962415588
85,0.16667833291490003,1.220610164283117
86,0.03898285715775029,1.1636837391363344
87,0.16487311821221132,1.5718146470821863
88,0.051939141094341626,1.2210319430340388
89,0.015272032759947252,1.0915462064816133
90,0.00557885551319734,1.2302425837754332
