epoch,loss,val_loss
0,1.3050734914731288,1.0321460016395734
1,0.871043678643047,0.7873575033053107
2,0.7260545289170914,0.5418057091858076
3,0.5388309199201025,1.0467041513842086
4,0.6659382158431454,0.46462394183744554
5,0.3782762551572228,0.2782280735023644
6,0.2623254919451648,0.19556083092870918
7,0.39732730977129244,0.20822778881689452
8,0.42774813552049623,0.45746263121153513
9,0.44554371641867835,0.6067505178001263
10,0.29244142989425553,0.2633251059860018
11,0.1828208277001977,0.22939704748948672
12,0.36546038556169125,0.35623798657552863
13,0.19624056461570022,0.2346554122838785
14,0.2331462336326207,0.29697751743799966
15,0.309297870669136,0.24776079187817548
16,0.22449574808495631,0.33264150889590416
17,0.26486325241706293,0.4687050806142788
18,0.14543027524158117,0.1390391831976301
19,0.07185340413243334,0.250971663338483
20,0.04522810449513296,0.11198463456461784
21,0.03146427881227388,0.15127547301412794
22,0.02292042600321651,0.15320169997575367
23,0.023783633225610938,0.12437495969519975
24,0.14959503729988827,0.421290874622926
25,0.42331451384782576,0.20177399768473822
26,0.21058687970609122,0.3507665297745375
27,0.3474704700410771,0.41601471598867795
28,0.1322115358868715,0.26342770092220313
29,0.0376458626365554,0.19877697873617675
30,0.08728780575936822,0.7663839015119968
31,0.1365997246614205,0.3251424898069517
32,0.06070203071779005,0.3494388712595382
33,0.2497741014379679,0.5660931435616123
34,0.32133173463828996,1.8531501383885096
35,0.34492164539456693,0.4736147288071076
36,0.07582971827877623,0.32042037873812373
37,0.4234411554584833,0.5500599308668271
38,0.17995788551532946,0.47265284006362374
39,0.1568972324223622,0.3271003255377648
40,0.06155542110027982,0.3228018915340173
41,0.030953434398026624,0.46644446168743
42,0.0698934107550894,0.5767602638705966
43,0.04047593413552813,0.4174055618983259
44,0.07451516530146245,0.28820004263315785
45,0.09226962772486397,0.24757104699054522
46,0.014085859445090235,0.24046102236025066
47,0.0038700289811801495,0.1991290799645791
48,0.001728430361280503,0.17332657357758832
49,0.0015410385086674385,0.1612415117484966
50,0.000988767332644428,0.1675706020526024
51,0.0007753177017324218,0.17085947902144327
52,0.006804130561849361,0.1997985732741728
53,0.005366573015830612,0.17590974725823982
54,0.02315940254878945,0.158027116229515
55,0.02022917557370301,0.20108880754560263
56,0.026438144798123467,0.3196858713484332
57,0.004508616413804175,0.239175477874992
58,0.003412255360973651,0.2266501687548086
59,0.002526350264744998,0.2038747211513315
60,0.0011515214278385126,0.19441236985806892
61,0.0006350833820589827,0.1900053289111545
62,0.0006519966913849888,0.18335432728813264
63,0.0008767515063094261,0.19758402536694072
64,0.000519395041006989,0.1963509588082243
65,0.0004969823591308789,0.19222171889597825
66,0.00020272103208638498,0.18886806429161357
67,0.0058420050124197214,0.29509430423217003
68,0.0018215380391760998,0.23984804287370648
69,0.0004976162450126087,0.2257336830092678
70,0.0013063776495257932,0.2390030397547655
71,0.0003123979153866438,0.22733314505413854
72,0.0007807855866180565,0.19352504453095437
73,0.0002958280732528969,0.18782081683267587
74,0.0007543525319279993,0.1931829002544125
75,0.0007363868497312784,0.18595427240285567
76,0.0003610292701556529,0.18006669582404308
77,0.0033935534780610305,0.5533635465063805
78,0.03606884401644651,0.3767057872762016
79,0.012130535133004794,0.2925499209364798
80,0.001684924660040728,0.22871322804333105
