epoch,loss,val_loss
0,1.6462948326615319,1.498394610006598
1,1.350118919775106,1.1874501177027255
2,1.292579930977545,1.2014804014676734
3,1.2513724107673203,1.0899292253240753
4,1.1344526885212332,1.0126725389987608
5,1.0113459635471953,0.9140902561477467
6,1.2554753215416619,1.0263509720186643
7,1.211638159510018,1.1011044692389573
8,1.149005962886672,1.0123097489151773
9,1.1422805950261545,1.0128583130957205
10,0.9827477495739425,1.0765524506568909
11,1.161799590224805,1.6193648418293725
12,1.270215438975804,1.3333781225771844
13,1.0770733792712723,0.9929658061341394
14,0.9371489774489749,1.0173025832900517
15,0.9301911673468092,0.9812754151187365
16,0.8845391733490903,1.894078782842129
17,1.1578936102813568,1.0314243103884444
18,0.7302094817809437,0.9867991012862966
19,0.60791340003303,0.9759756032424637
20,0.8018640158832937,1.072505304330512
21,0.7166160713287367,1.116136592400225
22,0.7141165447191916,1.0436931742897517
23,0.6069565478077941,1.0702940112427821
24,0.5844881409860175,1.0207154539567005
25,0.8038745740617531,1.6042532664311082
26,0.7405196070347143,1.181772383707988
27,0.5358864062236272,1.1517826462093788
28,0.524734139415449,0.9905717025829267
29,0.3954355261032132,1.1364168984980523
30,0.48279946011261665,1.496202978152263
31,0.5570209494022571,1.2252803478814378
32,0.42167905377952947,1.0102310154256942
33,0.5288831833606072,1.153631916151771
34,0.3100374257461964,1.0766926407814026
35,0.2431570278291685,1.2080314612086815
36,0.29549801034137496,2.206510379344602
37,0.6174001508945788,1.347353003447569
38,0.4176268509953566,1.184696151485926
39,0.35083896230798267,1.3407515219495267
40,0.252128333136236,1.2488034891931317
41,0.23345200113439257,1.2702853117562547
42,0.2642269172518855,1.4333762451063228
43,0.3173123198608611,1.4544415941721276
44,0.34321921859004034,1.621576362772833
45,0.2218308976302649,1.314164689824551
46,0.15142147955180996,1.4995856579345992
47,0.2636493894632609,1.6084521028059948
48,0.14635712805244586,1.3450906857659546
49,0.4228539773182053,1.378461999229238
50,0.30767036541710957,1.9524406436123425
51,0.3075891398213993,1.5668920965134343
52,0.3749753332737347,1.4234030186375486
53,0.2279728758216336,1.940449535092221
54,0.44894332472113485,1.5405689523189883
55,0.24561427140513947,1.4972513114349753
56,0.14575036796167548,1.4481828605072409
57,0.1428562167247024,1.522031250633771
58,0.10812703369900692,1.517463186119176
59,0.07409209658795009,1.5364852645729161
60,0.07430116912186402,1.4775318639187873
61,0.07163436630650682,2.211782218534735
62,0.38830972714746115,1.6515924598597274
63,0.19634743751215655,2.2070261247550387
64,0.317915425389968,1.624155036256283
65,0.20978460779946728,1.362985264651383
66,0.178557655609557,1.4455992685088628
67,0.15256225556536726,1.6180493873131425
68,0.18825527347550067,1.6499610716783548
69,0.05686853190865435,1.5847412981564486
70,0.03407508406519849,1.6126790808725961
71,0.030494951873665938,1.6795805405966844
72,0.051285618868122045,1.5672888940648189
73,0.06227349212934749,1.5691232900076275
74,0.15340345807582734,1.8338433194764052
75,0.3385129648284393,1.8375141001954864
