COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,SYNC,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
91.0,0.0,4189.23076923077,4173.846153846155,4206.153846153848,4198.46153846154,4202.051282051283,4183.589743589745,4203.589743589745,4201.0256410256425,4185.641025641027,4185.641025641027,4184.102564102565,4212.8205128205145,4198.46153846154,4184.615384615386,847.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,4186.153846153848,4169.743589743592,4181.538461538463,4197.435897435899,4181.0256410256425,4185.128205128207,4195.897435897437,4203.589743589745,4188.20512820513,4185.641025641027,4178.46153846154,4213.846153846155,4185.128205128207,4190.256410256412,880.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,0.0,4174.871794871797,4164.615384615386,4134.3589743589755,4189.23076923077,4166.153846153848,4182.564102564104,4179.487179487181,4192.8205128205145,4173.846153846155,4183.076923076925,4158.97435897436,4211.282051282053,4162.051282051283,4173.333333333335,186.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,0.0,4174.3589743589755,4159.487179487181,4149.743589743592,4183.589743589745,4183.589743589745,4177.94871794872,4180.512820512822,4182.051282051283,4167.179487179489,4184.102564102565,4153.333333333335,4210.769230769232,4162.564102564104,4167.692307692309,859.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.0,4187.179487179489,4166.666666666668,4206.153846153848,4188.20512820513,4203.076923076925,4182.564102564104,4200.512820512822,4191.794871794873,4181.0256410256425,4184.615384615386,4168.20512820513,4212.8205128205145,4183.076923076925,4187.692307692309,847.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,4192.307692307694,4172.307692307694,4216.410256410258,4197.435897435899,4199.487179487181,4191.282051282053,4206.153846153848,4203.589743589745,4190.769230769232,4183.589743589745,4175.384615384617,4218.97435897436,4186.666666666668,4197.94871794872,880.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,0.0,4183.076923076925,4161.538461538463,4163.076923076925,4193.333333333335,4176.923076923078,4185.641025641027,4181.0256410256425,4198.97435897436,4186.666666666668,4184.615384615386,4170.256410256412,4212.307692307694,4174.871794871797,4187.692307692309,186.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,4173.846153846155,4152.307692307694,4136.923076923078,4180.512820512822,4174.3589743589755,4176.923076923078,4165.641025641027,4190.256410256412,4183.076923076925,4185.641025641027,4163.076923076925,4207.179487179489,4162.564102564104,4177.435897435899,859.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,0.0,4180.000000000002,4156.410256410258,4183.076923076925,4185.641025641027,4194.871794871797,4181.538461538463,4183.076923076925,4191.794871794873,4183.076923076925,4184.615384615386,4166.666666666668,4212.8205128205145,4168.71794871795,4186.666666666668,847.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,4191.282051282053,4160.000000000002,4221.0256410256425,4199.487179487181,4200.512820512822,4182.051282051283,4195.384615384617,4190.256410256412,4178.97435897436,4183.589743589745,4176.410256410258,4211.794871794873,4183.589743589745,4200.000000000002,880.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
