COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,SYNC,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
64.0,0.0,4142.564102564104,4158.46153846154,4151.794871794873,4072.3076923076937,4181.538461538463,4257.94871794872,4136.923076923078,4156.410256410258,4024.102564102566,4185.641025641027,4151.282051282053,4214.871794871797,4122.564102564104,4173.333333333335,653.0,2047.0,2048.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
65.0,0.0,4135.384615384617,4153.846153846155,4147.692307692309,4071.7948717948734,4177.94871794872,4245.128205128207,4133.846153846155,4160.512820512822,4006.6666666666683,4185.128205128207,4141.0256410256425,4205.128205128207,4119.487179487181,4163.589743589745,812.0,2047.0,2048.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
66.0,0.0,4126.153846153848,4137.94871794872,4144.615384615386,4066.1538461538476,4186.666666666668,4241.0256410256425,4126.666666666668,4155.897435897437,4002.0512820512836,4186.666666666668,4134.3589743589755,4211.794871794873,4115.384615384617,4145.641025641027,799.0,2047.0,2048.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
67.0,0.0,4114.3589743589755,4122.051282051283,4129.743589743592,4056.9230769230785,4188.71794871795,4218.97435897436,4125.128205128207,4158.46153846154,4012.3076923076937,4187.179487179489,4128.71794871795,4203.076923076925,4107.692307692309,4129.23076923077,764.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
68.0,0.0,4107.179487179489,4110.769230769232,4131.282051282053,4054.8717948717963,4185.128205128207,4162.051282051283,4119.487179487181,4156.410256410258,4018.9743589743603,4186.666666666668,4123.589743589745,4209.743589743592,4104.102564102565,4125.641025641027,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
69.0,0.0,4099.487179487181,4101.538461538463,4131.282051282053,4057.9487179487196,4182.051282051283,4108.20512820513,4113.846153846155,4174.871794871797,4033.333333333335,4186.153846153848,4124.102564102565,4210.769230769232,4097.435897435899,4119.487179487181,770.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
70.0,0.0,4097.435897435899,4102.051282051283,4120.000000000002,4060.0000000000014,4182.051282051283,4094.358974358976,4115.384615384617,4154.3589743589755,4025.641025641027,4185.641025641027,4116.410256410258,4200.512820512822,4083.0769230769247,4105.128205128207,817.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
71.0,0.0,4112.8205128205145,4110.769230769232,4135.897435897437,4074.358974358976,4189.23076923077,4111.282051282053,4121.538461538463,4078.9743589743603,4004.615384615386,4186.153846153848,4117.435897435899,4210.256410256412,4091.2820512820526,4113.846153846155,789.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
72.0,0.0,4127.179487179489,4123.076923076925,4150.769230769232,4094.8717948717963,4185.128205128207,4128.20512820513,4137.94871794872,4084.102564102566,4025.1282051282064,4187.179487179489,4144.102564102565,4205.128205128207,4123.589743589745,4137.435897435899,627.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
73.0,0.0,4144.102564102565,4134.3589743589755,4164.102564102565,4106.666666666668,4184.102564102565,4130.256410256412,4157.435897435899,4160.000000000002,4056.4102564102577,4187.692307692309,4175.897435897437,4215.897435897437,4153.333333333335,4149.23076923077,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
74.0,0.0,4153.846153846155,4136.410256410258,4171.282051282053,4107.179487179489,4186.666666666668,4129.23076923077,4159.487179487181,4172.307692307694,4050.256410256412,4185.128205128207,4188.71794871795,4217.94871794872,4171.794871794873,4150.769230769232,853.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0
75.0,0.0,4142.564102564104,4136.923076923078,4161.0256410256425,4104.102564102565,4185.128205128207,4140.000000000002,4153.846153846155,4152.307692307694,4034.358974358976,4183.589743589745,4174.871794871797,4205.641025641027,4163.076923076925,4143.076923076925,837.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
76.0,0.0,4137.435897435899,4140.000000000002,4164.102564102565,4109.743589743592,4190.769230769232,4156.923076923078,4168.20512820513,4168.71794871795,4030.256410256412,4185.128205128207,4155.384615384617,4215.384615384617,4134.3589743589755,4126.666666666668,848.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0
