COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,SYNC,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
19.0,0.0,4191.794871794873,4187.179487179489,4194.871794871797,4182.051282051283,4181.538461538463,4198.97435897436,4177.94871794872,4182.564102564104,4196.410256410258,4184.102564102565,4177.435897435899,4213.333333333335,4197.435897435899,4191.282051282053,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
20.0,0.0,4184.102564102565,4175.384615384617,4189.743589743592,4180.512820512822,4182.564102564104,4199.487179487181,4177.435897435899,4184.102564102565,4200.000000000002,4183.589743589745,4174.3589743589755,4208.71794871795,4190.256410256412,4184.102564102565,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
21.0,0.0,4187.692307692309,4173.333333333335,4200.512820512822,4192.8205128205145,4200.000000000002,4206.153846153848,4188.20512820513,4186.666666666668,4197.94871794872,4185.128205128207,4175.897435897437,4212.8205128205145,4188.20512820513,4184.102564102565,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
22.0,0.0,4191.794871794873,4184.615384615386,4196.410256410258,4192.8205128205145,4188.20512820513,4206.666666666668,4194.3589743589755,4187.692307692309,4196.923076923078,4185.128205128207,4182.051282051283,4205.128205128207,4194.871794871797,4188.20512820513,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
23.0,0.0,4195.384615384617,4189.23076923077,4207.179487179489,4187.179487179489,4194.871794871797,4203.589743589745,4191.282051282053,4183.076923076925,4198.97435897436,4185.128205128207,4182.051282051283,4210.769230769232,4195.897435897437,4189.23076923077,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
24.0,0.0,4190.769230769232,4179.487179487181,4202.564102564104,4184.102564102565,4186.153846153848,4201.0256410256425,4181.0256410256425,4177.435897435899,4197.435897435899,4184.102564102565,4177.435897435899,4212.8205128205145,4195.897435897437,4187.179487179489,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
25.0,0.0,4181.538461538463,4169.23076923077,4186.666666666668,4186.153846153848,4186.666666666668,4193.333333333335,4176.923076923078,4177.94871794872,4193.333333333335,4184.102564102565,4175.897435897437,4207.179487179489,4189.23076923077,4182.051282051283,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
26.0,0.0,4183.589743589745,4169.743589743592,4195.384615384617,4188.20512820513,4198.97435897436,4189.743589743592,4180.512820512822,4177.94871794872,4189.23076923077,4185.641025641027,4174.871794871797,4209.23076923077,4180.512820512822,4180.000000000002,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
27.0,0.0,4193.846153846155,4183.589743589745,4205.128205128207,4189.743589743592,4184.102564102565,4194.871794871797,4184.615384615386,4177.94871794872,4192.8205128205145,4186.153846153848,4174.871794871797,4210.769230769232,4190.256410256412,4194.871794871797,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
28.0,0.0,4196.923076923078,4190.256410256412,4213.333333333335,4193.846153846155,4193.333333333335,4195.384615384617,4182.051282051283,4178.97435897436,4196.923076923078,4184.615384615386,4179.487179487181,4220.512820512822,4196.410256410258,4204.615384615386,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
