COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,SYNC,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
18.0,0.0,4122.564102564104,4149.743589743592,4144.615384615386,4157.435897435899,4181.538461538463,4163.589743589745,4103.589743589745,4186.666666666668,4181.0256410256425,4193.333333333335,4173.333333333335,4166.666666666668,4125.641025641027,4120.000000000002,0.0,2048.0,2052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,4117.94871794872,4143.076923076925,4141.538461538463,4156.410256410258,4186.666666666668,4165.128205128207,4111.794871794873,4187.179487179489,4177.94871794872,4187.179487179489,4173.333333333335,4165.641025641027,4122.564102564104,4122.564102564104,0.0,2046.0,2052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,4112.307692307694,4137.94871794872,4136.923076923078,4152.307692307694,4186.666666666668,4162.564102564104,4105.128205128207,4184.615384615386,4176.410256410258,4190.256410256412,4166.666666666668,4157.94871794872,4117.94871794872,4117.435897435899,0.0,2048.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,4117.94871794872,4148.71794871795,4141.0256410256425,4150.769230769232,4184.615384615386,4159.487179487181,4125.641025641027,4191.282051282053,4181.538461538463,4195.384615384617,4172.8205128205145,4163.076923076925,4126.666666666668,4116.923076923078,0.0,2048.0,2049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,4129.743589743592,4156.923076923078,4150.256410256412,4157.94871794872,4188.71794871795,4165.641025641027,4153.846153846155,4198.97435897436,4188.20512820513,4195.897435897437,4185.128205128207,4172.307692307694,4138.97435897436,4131.794871794873,0.0,2047.0,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,4138.97435897436,4153.846153846155,4158.97435897436,4168.71794871795,4186.153846153848,4171.282051282053,4124.102564102565,4199.487179487181,4194.3589743589755,4197.435897435899,4188.20512820513,4175.897435897437,4141.538461538463,4144.102564102565,0.0,2047.0,2046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,4135.897435897437,4153.333333333335,4159.487179487181,4164.615384615386,4184.102564102565,4171.282051282053,4094.358974358976,4197.435897435899,4195.384615384617,4199.487179487181,4186.153846153848,4176.410256410258,4140.000000000002,4140.000000000002,0.0,2049.0,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,4127.692307692309,4151.794871794873,4150.769230769232,4155.897435897437,4184.615384615386,4168.20512820513,4130.769230769232,4192.307692307694,4186.666666666668,4198.97435897436,4183.589743589745,4171.794871794873,4140.000000000002,4132.307692307694,0.0,2049.0,2046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,4131.282051282053,4150.256410256412,4149.23076923077,4161.0256410256425,4186.666666666668,4171.282051282053,4193.333333333335,4186.153846153848,4181.538461538463,4195.897435897437,4180.512820512822,4168.20512820513,4138.97435897436,4135.384615384617,0.0,2048.0,2046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,4141.538461538463,4160.000000000002,4159.487179487181,4171.282051282053,4187.179487179489,4177.435897435899,4223.589743589745,4191.794871794873,4190.769230769232,4193.333333333335,4183.589743589745,4176.923076923078,4141.0256410256425,4141.538461538463,0.0,2048.0,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
