COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,SYNC,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
55.0,0.0,4213.333333333335,4137.94871794872,4197.435897435899,4295.897435897437,4185.641025641027,4132.307692307694,4182.564102564104,4182.051282051283,4206.153846153848,4187.179487179489,4200.000000000002,4215.897435897437,4199.487179487181,4217.94871794872,0.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,4206.153846153848,4132.307692307694,4204.102564102565,4292.8205128205145,4190.256410256412,4129.743589743592,4184.615384615386,4183.589743589745,4211.282051282053,4185.641025641027,4199.487179487181,4216.923076923078,4192.307692307694,4212.307692307694,0.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,4206.666666666668,4133.846153846155,4203.589743589745,4299.487179487181,4186.666666666668,4136.410256410258,4185.128205128207,4186.666666666668,4214.871794871797,4185.641025641027,4204.102564102565,4215.897435897437,4201.538461538463,4213.333333333335,0.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,4205.641025641027,4134.871794871797,4194.3589743589755,4301.0256410256425,4185.128205128207,4135.384615384617,4186.666666666668,4177.94871794872,4207.692307692309,4186.153846153848,4206.153846153848,4214.3589743589755,4205.128205128207,4215.384615384617,0.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,4195.384615384617,4126.666666666668,4189.23076923077,4288.71794871795,4188.71794871795,4125.128205128207,4181.0256410256425,4166.153846153848,4201.538461538463,4186.153846153848,4190.769230769232,4214.3589743589755,4183.589743589745,4203.589743589745,0.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,4189.23076923077,4121.0256410256425,4190.256410256412,4285.128205128207,4185.641025641027,4121.538461538463,4173.333333333335,4164.615384615386,4196.923076923078,4185.128205128207,4179.487179487181,4206.666666666668,4175.897435897437,4193.846153846155,0.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,4195.897435897437,4128.71794871795,4196.410256410258,4297.435897435899,4185.128205128207,4126.666666666668,4174.3589743589755,4168.71794871795,4191.794871794873,4184.102564102565,4187.179487179489,4213.846153846155,4188.20512820513,4202.051282051283,0.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,4200.000000000002,4141.0256410256425,4190.256410256412,4290.769230769232,4186.153846153848,4125.641025641027,4172.307692307694,4165.641025641027,4192.8205128205145,4184.615384615386,4188.20512820513,4212.8205128205145,4183.589743589745,4209.743589743592,0.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,4201.0256410256425,4152.307692307694,4193.846153846155,4276.410256410258,4189.743589743592,4121.0256410256425,4167.692307692309,4166.153846153848,4197.94871794872,4186.153846153848,4179.487179487181,4213.846153846155,4173.333333333335,4212.8205128205145,0.0,2047.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,4205.128205128207,4165.641025641027,4210.769230769232,4289.23076923077,4191.794871794873,4128.71794871795,4172.307692307694,4176.410256410258,4203.076923076925,4185.641025641027,4188.20512820513,4229.23076923077,4183.589743589745,4214.3589743589755,688.0,2047.0,2048.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
65.0,0.0,4205.128205128207,4170.769230769232,4204.102564102565,4294.871794871797,4184.615384615386,4138.46153846154,4177.435897435899,4178.97435897436,4202.564102564104,4184.102564102565,4187.179487179489,4223.589743589745,4183.589743589745,4213.333333333335,835.0,2047.0,2048.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
66.0,0.0,4206.153846153848,4173.333333333335,4196.923076923078,4280.512820512822,4184.102564102565,4137.435897435899,4176.923076923078,4174.3589743589755,4200.000000000002,4184.102564102565,4165.641025641027,4222.564102564104,4165.641025641027,4219.487179487181,806.0,2047.0,2048.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
67.0,0.0,4205.641025641027,4178.97435897436,4197.435897435899,4284.102564102565,4186.153846153848,4137.94871794872,4185.641025641027,4177.94871794872,4200.512820512822,4186.153846153848,4175.384615384617,4224.615384615386,4171.794871794873,4218.46153846154,833.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
68.0,0.0,4200.512820512822,4189.743589743592,4191.282051282053,4296.923076923078,4186.666666666668,4143.589743589745,4194.871794871797,4183.589743589745,4205.128205128207,4186.666666666668,4208.20512820513,4215.384615384617,4196.923076923078,4202.564102564104,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
69.0,0.0,4194.871794871797,4197.435897435899,4187.692307692309,4290.769230769232,4187.179487179489,4141.0256410256425,4184.102564102565,4172.307692307694,4204.102564102565,4185.641025641027,4195.897435897437,4215.384615384617,4193.333333333335,4202.051282051283,785.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
70.0,0.0,4194.3589743589755,4194.3589743589755,4197.94871794872,4262.051282051283,4184.615384615386,4135.897435897437,4181.538461538463,4167.692307692309,4199.487179487181,4185.128205128207,4157.94871794872,4220.512820512822,4170.769230769232,4220.000000000002,807.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
